;ID;x;auc;fid;DIM
398;SEP_MBO_asyncE_syncG;2,00E+05;0.211723093055556;20;20
399;SEP_PSO_asyncE_asyncG;2,00E+05;0.163870185733384;20;20
400;SEP_PSO_asyncE_syncG;2,00E+05;0.172840539269436;20;20
401;SEP_BA_asyncE_asyncG;50000;0.214592569221628;21;5
402;SEP_BA_asyncE_syncG;50000;0.972982055004804;21;5
403;SEP_BOA_asyncE_asyncG;50000;0.523401791097247;21;5
404;SEP_BOA_asyncE_syncG;50000;0.566398983400317;21;5
405;SEP_GOA_asyncE_asyncG;50000;0.272789233634992;21;5
406;SEP_GOA_asyncE_syncG;50000;0.233609559313725;21;5
407;SEP_MBO_asyncE_asyncG;50000;0.948450268732078;21;5
408;SEP_MBO_asyncE_syncG;50000;0.965717128664799;21;5
409;SEP_PSO_asyncE_asyncG;50000;0.973623653610768;21;5
410;SEP_PSO_asyncE_syncG;50000;0.962944503336533;21;5
411;SEP_BA_asyncE_asyncG;2,00E+05;0.21399272926188;21;20
412;SEP_BA_asyncE_syncG;2,00E+05;0.0780278816526611;21;20
413;SEP_BOA_asyncE_asyncG;2,00E+05;0.242760341269841;21;20
414;SEP_BOA_asyncE_syncG;2,00E+05;0.21821571774821;21;20
415;SEP_GOA_asyncE_asyncG;2,00E+05;0.0978464238153595;21;20
416;SEP_GOA_asyncE_syncG;2,00E+05;0.0783000342059901;21;20
417;SEP_MBO_asyncE_asyncG;2,00E+05;0.936210764665571;21;20
418;SEP_MBO_asyncE_syncG;2,00E+05;0.929898359343537;21;20
419;SEP_PSO_asyncE_asyncG;2,00E+05;0.110327783625117;21;20
420;SEP_PSO_asyncE_syncG;2,00E+05;0.11670868852657;21;20
421;SEP_BA_asyncE_asyncG;50000;0.963252025038513;22;5
422;SEP_BA_asyncE_syncG;50000;0.30693267064736;22;5
423;SEP_BOA_asyncE_asyncG;50000;0.427267653397085;22;5
424;SEP_BOA_asyncE_syncG;50000;0.410068616265878;22;5
425;SEP_GOA_asyncE_asyncG;50000;0.228722340550001;22;5
426;SEP_GOA_asyncE_syncG;50000;0.264485351356621;22;5
427;SEP_MBO_asyncE_asyncG;50000;0.760811065468826;22;5
428;SEP_MBO_asyncE_syncG;50000;0.680826033940243;22;5
429;SEP_PSO_asyncE_asyncG;50000;0.961747765825998;22;5
430;SEP_PSO_asyncE_syncG;50000;0.907072699263184;22;5
431;SEP_BA_asyncE_asyncG;2,00E+05;0.214018026598973;22;20
432;SEP_BA_asyncE_syncG;2,00E+05;0.0584305098039216;22;20
433;SEP_BOA_asyncE_asyncG;2,00E+05;0.158100153361345;22;20
434;SEP_BOA_asyncE_syncG;2,00E+05;0.149324334150327;22;20
435;SEP_GOA_asyncE_asyncG;2,00E+05;0.0978593409586057;22;20
436;SEP_GOA_asyncE_syncG;2,00E+05;0.0782549558823529;22;20
437;SEP_MBO_asyncE_asyncG;2,00E+05;0.213165624078672;22;20
438;SEP_MBO_asyncE_syncG;2,00E+05;0.25967291004336;22;20
439;SEP_PSO_asyncE_asyncG;2,00E+05;0.173629958273434;22;20
440;SEP_PSO_asyncE_syncG;2,00E+05;0.173729254443346;22;20
441;SEP_BA_asyncE_asyncG;50000;0.875990392810458;23;5
442;SEP_BA_asyncE_syncG;50000;0.395295312282489;23;5
443;SEP_BOA_asyncE_asyncG;50000;0.220934708606045;23;5
444;SEP_BOA_asyncE_syncG;50000;0.221481870214753;23;5
445;SEP_GOA_asyncE_asyncG;50000;0.212564060457516;23;5
446;SEP_GOA_asyncE_syncG;50000;0.209992453282182;23;5
447;SEP_MBO_asyncE_asyncG;50000;0.297179860041592;23;5
448;SEP_MBO_asyncE_syncG;50000;0.272890860470229;23;5
449;SEP_PSO_asyncE_asyncG;50000;0.270452822331155;23;5
450;SEP_PSO_asyncE_syncG;50000;0.284525392963246;23;5
451;SEP_BA_asyncE_asyncG;2,00E+05;0.292140018556408;23;20
452;SEP_BA_asyncE_syncG;2,00E+05;0.272713020179739;23;20
453;SEP_BOA_asyncE_asyncG;2,00E+05;0.19153491127451;23;20
454;SEP_BOA_asyncE_syncG;2,00E+05;0.188876205555556;23;20
455;SEP_GOA_asyncE_asyncG;2,00E+05;0.173436227205882;23;20
456;SEP_GOA_asyncE_syncG;2,00E+05;0.188688249782135;23;20
457;SEP_MBO_asyncE_asyncG;2,00E+05;0.279409560015801;23;20
458;SEP_MBO_asyncE_syncG;2,00E+05;0.246224868894831;23;20
459;SEP_PSO_asyncE_asyncG;2,00E+05;0.227085395751634;23;20
460;SEP_PSO_asyncE_syncG;2,00E+05;0.222943334668668;23;20
461;SEP_BA_asyncE_asyncG;50000;0.0971139077342048;24;5
462;SEP_BA_asyncE_syncG;50000;0.154652720244461;24;5
463;SEP_BOA_asyncE_asyncG;50000;0.084368896389667;24;5
464;SEP_BOA_asyncE_syncG;50000;0.0777778965309201;24;5
465;SEP_GOA_asyncE_asyncG;50000;0.0911376117647059;24;5
466;SEP_GOA_asyncE_syncG;50000;0.0779374821222607;24;5
467;SEP_MBO_asyncE_asyncG;50000;0.114091861044838;24;5
468;SEP_MBO_asyncE_syncG;50000;0.15190710200747;24;5
469;SEP_PSO_asyncE_asyncG;50000;0.239441958105996;24;5
470;SEP_PSO_asyncE_syncG;50000;0.166289960354317;24;5
471;SEP_BA_asyncE_asyncG;2,00E+05;0;24;20
472;SEP_BA_asyncE_syncG;2,00E+05;0;24;20
473;SEP_BOA_asyncE_asyncG;2,00E+05;0;24;20
474;SEP_BOA_asyncE_syncG;2,00E+05;0;24;20
475;SEP_GOA_asyncE_asyncG;2,00E+05;0;24;20
476;SEP_GOA_asyncE_syncG;2,00E+05;0;24;20
477;SEP_MBO_asyncE_asyncG;2,00E+05;0;24;20
478;SEP_MBO_asyncE_syncG;2,00E+05;0.0172297549019608;24;20
479;SEP_PSO_asyncE_asyncG;2,00E+05;0;24;20
480;SEP_PSO_asyncE_syncG;2,00E+05;0;24;20
